locs,techs,timesteps,resource_con
W4,solar,2021-07-22 18:00:00,0.0
W4,solar,2021-07-22 20:00:00,0.0
W4,solar,2021-07-22 22:00:00,0.0
W4,solar,2021-07-23 00:00:00,0.0
W4,solar,2021-07-23 02:00:00,0.0
W4,solar,2021-07-23 04:00:00,0.0
W4,solar,2021-07-23 06:00:00,0.00468
W4,solar,2021-07-23 08:00:00,0.01956
W4,solar,2021-07-23 10:00:00,0.02394
W4,solar,2021-07-23 12:00:00,0.02106
W4,solar,2021-07-23 14:00:00,0.01074
W4,solar,2021-07-23 16:00:00,0.00126
W4,solar,2021-07-23 18:00:00,0.0
W4,solar,2021-07-23 20:00:00,0.0
W4,solar,2021-07-23 22:00:00,0.0
W4,solar,2021-07-24 00:00:00,0.0
W4,solar,2021-07-24 02:00:00,0.0
W4,solar,2021-07-24 04:00:00,0.0
W4,solar,2021-07-24 06:00:00,0.01884
W4,solar,2021-07-24 08:00:00,0.050760000000000007
W4,solar,2021-07-24 10:00:00,0.05844
W4,solar,2021-07-24 12:00:00,0.05142
W4,solar,2021-07-24 14:00:00,0.02724
W4,solar,2021-07-24 16:00:00,0.004560000000000001
W4,solar,2021-07-24 18:00:00,0.0
W4,solar,2021-07-24 20:00:00,0.0
W4,solar,2021-07-24 22:00:00,0.0
W4,solar,2021-07-25 00:00:00,0.0
W4,solar,2021-07-25 02:00:00,0.0
W4,solar,2021-07-25 04:00:00,0.0
W4,solar,2021-07-25 06:00:00,0.02862
W4,solar,2021-07-25 08:00:00,0.06173999999999999
W4,solar,2021-07-25 10:00:00,0.0705
W4,solar,2021-07-25 12:00:00,0.06084
W4,solar,2021-07-25 14:00:00,0.035519999999999996
W4,solar,2021-07-25 16:00:00,0.009839999999999998
W4,solar,2021-07-25 18:00:00,0.0
W4,solar,2021-07-25 20:00:00,0.0
W4,solar,2021-07-25 22:00:00,0.0
W4,solar,2021-07-26 00:00:00,0.0
W4,solar,2021-07-26 02:00:00,0.0
W4,solar,2021-07-26 04:00:00,0.0
W4,solar,2021-07-26 06:00:00,0.02004
W4,solar,2021-07-26 08:00:00,0.051719999999999995
W4,solar,2021-07-26 10:00:00,0.06492
W4,solar,2021-07-26 12:00:00,0.05676
W4,solar,2021-07-26 14:00:00,0.025799999999999997
W4,solar,2021-07-26 16:00:00,0.00294
W4,solar,2021-07-26 18:00:00,0.0
W4,solar,2021-07-26 20:00:00,0.0
W4,solar,2021-07-26 22:00:00,0.0
W4,solar,2021-07-27 00:00:00,0.0
W4,solar,2021-07-27 02:00:00,0.0
W4,solar,2021-07-27 04:00:00,0.0
W4,solar,2021-07-27 06:00:00,0.01554
W4,solar,2021-07-27 08:00:00,0.041159999999999995
W4,solar,2021-07-27 10:00:00,0.05807999999999999
W4,solar,2021-07-27 12:00:00,0.058379999999999994
W4,solar,2021-07-27 14:00:00,0.04038
W4,solar,2021-07-27 16:00:00,0.007319999999999999
W4,solar,2021-07-27 18:00:00,0.0
W4,solar,2021-07-27 20:00:00,0.0
W4,solar,2021-07-27 22:00:00,0.0
W4,solar,2021-07-28 00:00:00,0.0
W4,solar,2021-07-28 02:00:00,0.0
W4,solar,2021-07-28 04:00:00,0.0
W4,solar,2021-07-28 06:00:00,0.015179999999999999
W4,solar,2021-07-28 08:00:00,0.043140000000000005
W4,solar,2021-07-28 10:00:00,0.052199999999999996
W4,solar,2021-07-28 12:00:00,0.041940000000000005
W4,solar,2021-07-28 14:00:00,0.020699999999999996
W4,solar,2021-07-28 16:00:00,0.00282
W4,solar,2021-07-28 18:00:00,0.0
W4,solar,2021-07-28 20:00:00,0.0
W4,solar,2021-07-28 22:00:00,0.0
W4,solar,2021-07-29 00:00:00,0.0
W4,solar,2021-07-29 02:00:00,0.0
W4,solar,2021-07-29 04:00:00,0.0
W4,solar,2021-07-29 06:00:00,0.005399999999999999
W4,solar,2021-07-29 08:00:00,0.0219
W4,solar,2021-07-29 10:00:00,0.04889999999999999
W4,solar,2021-07-29 12:00:00,0.05802
W4,solar,2021-07-29 14:00:00,0.03576
W4,solar,2021-07-29 16:00:00,0.00774
W4,solar,2021-07-29 18:00:00,0.0
W4,solar,2021-07-29 20:00:00,0.0
W4,solar,2021-07-29 22:00:00,0.0
W4,solar,2021-07-30 00:00:00,0.0
W4,solar,2021-07-30 02:00:00,0.0
W4,solar,2021-07-30 04:00:00,0.0
W4,solar,2021-07-30 06:00:00,0.01512
W4,solar,2021-07-30 08:00:00,0.06168
W4,solar,2021-07-30 10:00:00,0.08357999999999999
W4,solar,2021-07-30 12:00:00,0.07998
W4,solar,2021-07-30 14:00:00,0.056999999999999995
W4,solar,2021-07-30 16:00:00,0.0159
W4,solar,2021-07-30 18:00:00,0.0
W4,solar,2021-07-30 20:00:00,0.0
W4,solar,2021-07-30 22:00:00,0.0
W4,solar,2021-07-31 00:00:00,0.0
W4,solar,2021-07-31 02:00:00,0.0
W4,solar,2021-07-31 04:00:00,0.0
W4,solar,2021-07-31 06:00:00,0.023819999999999997
W4,solar,2021-07-31 08:00:00,0.055319999999999994
W4,solar,2021-07-31 10:00:00,0.07296
W4,solar,2021-07-31 12:00:00,0.07818
W4,solar,2021-07-31 14:00:00,0.048600000000000004
W4,solar,2021-07-31 16:00:00,0.00912
W4,solar,2021-07-31 18:00:00,0.0
W4,solar,2021-07-31 20:00:00,0.0
W4,solar,2021-07-31 22:00:00,0.0
W4,solar,2021-08-01 00:00:00,0.0
W4,solar,2021-08-01 02:00:00,0.0
W4,solar,2021-08-01 04:00:00,0.0
W4,solar,2021-08-01 06:00:00,0.02226
W4,solar,2021-08-01 08:00:00,0.056940000000000004
W4,solar,2021-08-01 10:00:00,0.07590000000000001
W4,solar,2021-08-01 12:00:00,0.07284
W4,solar,2021-08-01 14:00:00,0.043500000000000004
W4,solar,2021-08-01 16:00:00,0.007319999999999999
W4,solar,2021-08-01 18:00:00,0.0
W4,solar,2021-08-01 20:00:00,0.0
W4,solar,2021-08-01 22:00:00,0.0
W4,solar,2021-08-02 00:00:00,0.0
W4,solar,2021-08-02 02:00:00,0.0
W4,solar,2021-08-02 04:00:00,0.0
W4,solar,2021-08-02 06:00:00,0.016560000000000002
W4,solar,2021-08-02 08:00:00,0.053219999999999996
W4,solar,2021-08-02 10:00:00,0.06762
W4,solar,2021-08-02 12:00:00,0.06594
W4,solar,2021-08-02 14:00:00,0.03816
W4,solar,2021-08-02 16:00:00,0.006
W4,solar,2021-08-02 18:00:00,0.0
W4,solar,2021-08-02 20:00:00,0.0
W4,solar,2021-08-02 22:00:00,0.0
W4,solar,2021-08-03 00:00:00,0.0
W4,solar,2021-08-03 02:00:00,0.0
W4,solar,2021-08-03 04:00:00,0.0
W4,solar,2021-08-03 06:00:00,0.01146
W4,solar,2021-08-03 08:00:00,0.03342
W4,solar,2021-08-03 10:00:00,0.04973999999999999
W4,solar,2021-08-03 12:00:00,0.06162000000000001
W4,solar,2021-08-03 14:00:00,0.05214
W4,solar,2021-08-03 16:00:00,0.016739999999999998
W4,solar,2021-08-03 18:00:00,0.0
W4,solar,2021-08-03 20:00:00,0.0
W4,solar,2021-08-03 22:00:00,0.0
W4,solar,2021-08-04 00:00:00,0.0
W4,solar,2021-08-04 02:00:00,0.0
W4,solar,2021-08-04 04:00:00,6e-05
W4,solar,2021-08-04 06:00:00,0.0294
W4,solar,2021-08-04 08:00:00,0.06528
W4,solar,2021-08-04 10:00:00,0.07518000000000001
W4,solar,2021-08-04 12:00:00,0.06408
W4,solar,2021-08-04 14:00:00,0.03258
W4,solar,2021-08-04 16:00:00,0.0036000000000000003
W4,solar,2021-08-04 18:00:00,0.0
W4,solar,2021-08-04 20:00:00,0.0
W4,solar,2021-08-04 22:00:00,0.0
W4,solar,2021-08-05 00:00:00,0.0
W4,solar,2021-08-05 02:00:00,0.0
W4,solar,2021-08-05 04:00:00,0.0
W4,solar,2021-08-05 06:00:00,0.00936
W4,solar,2021-08-05 08:00:00,0.02922
W4,solar,2021-08-05 10:00:00,0.0348
W4,solar,2021-08-05 12:00:00,0.030359999999999998
W4,solar,2021-08-05 14:00:00,0.021359999999999997
W4,solar,2021-08-05 16:00:00,0.00558
W4,solar,2021-08-05 18:00:00,0.0
W4,solar,2021-08-05 20:00:00,0.0
W4,solar,2021-08-05 22:00:00,0.0
W4,solar,2021-08-06 00:00:00,0.0
W4,solar,2021-08-06 02:00:00,0.0
W4,solar,2021-08-06 04:00:00,0.0
W4,solar,2021-08-06 06:00:00,0.014219999999999998
W4,solar,2021-08-06 08:00:00,0.04782
W4,solar,2021-08-06 10:00:00,0.0618
W4,solar,2021-08-06 12:00:00,0.05562
W4,solar,2021-08-06 14:00:00,0.03696
W4,solar,2021-08-06 16:00:00,0.007259999999999999
W4,solar,2021-08-06 18:00:00,0.0
W4,solar,2021-08-06 20:00:00,0.0
W4,solar,2021-08-06 22:00:00,0.0
W4,solar,2021-08-07 00:00:00,0.0
W4,solar,2021-08-07 02:00:00,0.0
W4,solar,2021-08-07 04:00:00,0.0
W4,solar,2021-08-07 06:00:00,0.01938
W4,solar,2021-08-07 08:00:00,0.05766
W4,solar,2021-08-07 10:00:00,0.0696
W4,solar,2021-08-07 12:00:00,0.07086
W4,solar,2021-08-07 14:00:00,0.05424
W4,solar,2021-08-07 16:00:00,0.012539999999999999
W4,solar,2021-08-07 18:00:00,0.0
W4,solar,2021-08-07 20:00:00,0.0
W4,solar,2021-08-07 22:00:00,0.0
W4,solar,2021-08-08 00:00:00,0.0
W4,solar,2021-08-08 02:00:00,0.0
W4,solar,2021-08-08 04:00:00,0.0
W4,solar,2021-08-08 06:00:00,0.028259999999999997
W4,solar,2021-08-08 08:00:00,0.05598
W4,solar,2021-08-08 10:00:00,0.059699999999999996
W4,solar,2021-08-08 12:00:00,0.05226
W4,solar,2021-08-08 14:00:00,0.03834
W4,solar,2021-08-08 16:00:00,0.0070799999999999995
W4,solar,2021-08-08 18:00:00,0.0
W4,solar,2021-08-08 20:00:00,0.0
W4,solar,2021-08-08 22:00:00,0.0
W4,solar,2021-08-09 00:00:00,0.0
W4,solar,2021-08-09 02:00:00,0.0
W4,solar,2021-08-09 04:00:00,0.0
W4,solar,2021-08-09 06:00:00,0.01218
W4,solar,2021-08-09 08:00:00,0.048659999999999995
W4,solar,2021-08-09 10:00:00,0.0654
W4,solar,2021-08-09 12:00:00,0.04884
W4,solar,2021-08-09 14:00:00,0.01986
W4,solar,2021-08-09 16:00:00,0.005999999999999999
W4,solar,2021-08-09 18:00:00,0.0
W4,solar,2021-08-09 20:00:00,0.0
W4,solar,2021-08-09 22:00:00,0.0
W4,solar,2021-08-10 00:00:00,0.0
W4,solar,2021-08-10 02:00:00,0.0
W4,solar,2021-08-10 04:00:00,0.0
W4,solar,2021-08-10 06:00:00,0.0216
W4,solar,2021-08-10 08:00:00,0.05388
W4,solar,2021-08-10 10:00:00,0.06774
W4,solar,2021-08-10 12:00:00,0.06803999999999999
W4,solar,2021-08-10 14:00:00,0.04122
W4,solar,2021-08-10 16:00:00,0.009899999999999999
W4,solar,2021-08-10 18:00:00,0.0
W4,solar,2021-08-10 20:00:00,0.0
W4,solar,2021-08-10 22:00:00,0.0
W4,solar,2021-08-11 00:00:00,0.0
W4,solar,2021-08-11 02:00:00,0.0
W4,solar,2021-08-11 04:00:00,0.0
W4,solar,2021-08-11 06:00:00,0.026699999999999995
W4,solar,2021-08-11 08:00:00,0.06294
W4,solar,2021-08-11 10:00:00,0.07662000000000001
W4,solar,2021-08-11 12:00:00,0.07542
W4,solar,2021-08-11 14:00:00,0.058140000000000004
W4,solar,2021-08-11 16:00:00,0.01782
W4,solar,2021-08-11 18:00:00,0.0
W4,solar,2021-08-11 20:00:00,0.0
W4,solar,2021-08-11 22:00:00,0.0
W4,solar,2021-08-12 00:00:00,0.0
W4,solar,2021-08-12 02:00:00,0.0
W4,solar,2021-08-12 04:00:00,0.0
W4,solar,2021-08-12 06:00:00,0.02742
W4,solar,2021-08-12 08:00:00,0.06132
W4,solar,2021-08-12 10:00:00,0.06977999999999998
W4,solar,2021-08-12 12:00:00,0.06756
W4,solar,2021-08-12 14:00:00,0.0468
W4,solar,2021-08-12 16:00:00,0.010799999999999999
W4,solar,2021-08-12 18:00:00,0.0
W4,solar,2021-08-12 20:00:00,0.0
W4,solar,2021-08-12 22:00:00,0.0
W4,solar,2021-08-13 00:00:00,0.0
W4,solar,2021-08-13 02:00:00,0.0
W4,solar,2021-08-13 04:00:00,0.0
W4,solar,2021-08-13 06:00:00,0.0225
W4,solar,2021-08-13 08:00:00,0.05442
W4,solar,2021-08-13 10:00:00,0.0684
W4,solar,2021-08-13 12:00:00,0.061860000000000005
W4,solar,2021-08-13 14:00:00,0.03324
W4,solar,2021-08-13 16:00:00,0.00384
W4,solar,2021-08-13 18:00:00,0.0
W4,solar,2021-08-13 20:00:00,0.0
W4,solar,2021-08-13 22:00:00,0.0
W4,solar,2021-08-14 00:00:00,0.0
W4,solar,2021-08-14 02:00:00,0.0
W4,solar,2021-08-14 04:00:00,0.0
W4,solar,2021-08-14 06:00:00,0.01104
W4,solar,2021-08-14 08:00:00,0.04086
W4,solar,2021-08-14 10:00:00,0.06173999999999999
W4,solar,2021-08-14 12:00:00,0.06396
W4,solar,2021-08-14 14:00:00,0.04836
W4,solar,2021-08-14 16:00:00,0.01332
W4,solar,2021-08-14 18:00:00,0.0
W4,solar,2021-08-14 20:00:00,0.0
W4,solar,2021-08-14 22:00:00,0.0
W4,solar,2021-08-15 00:00:00,0.0
W4,solar,2021-08-15 02:00:00,0.0
W4,solar,2021-08-15 04:00:00,0.0
W4,solar,2021-08-15 06:00:00,0.0183
W4,solar,2021-08-15 08:00:00,0.05676
W4,solar,2021-08-15 10:00:00,0.07224
W4,solar,2021-08-15 12:00:00,0.0597
W4,solar,2021-08-15 14:00:00,0.03042
W4,solar,2021-08-15 16:00:00,0.00774
W4,solar,2021-08-15 18:00:00,0.0
W4,solar,2021-08-15 20:00:00,0.0
W4,solar,2021-08-15 22:00:00,0.0
W4,solar,2021-08-16 00:00:00,0.0
W4,solar,2021-08-16 02:00:00,0.0
W4,solar,2021-08-16 04:00:00,0.0
W4,solar,2021-08-16 06:00:00,0.022619999999999998
W4,solar,2021-08-16 08:00:00,0.05418
W4,solar,2021-08-16 10:00:00,0.07103999999999999
W4,solar,2021-08-16 12:00:00,0.07337999999999999
W4,solar,2021-08-16 14:00:00,0.05796
W4,solar,2021-08-16 16:00:00,0.01584
W4,solar,2021-08-16 18:00:00,0.0
W4,solar,2021-08-16 20:00:00,0.0
W4,solar,2021-08-16 22:00:00,0.0
W4,solar,2021-08-17 00:00:00,0.0
W4,solar,2021-08-17 02:00:00,0.0
W4,solar,2021-08-17 04:00:00,0.0
W4,solar,2021-08-17 06:00:00,0.02958
W4,solar,2021-08-17 08:00:00,0.06588
W4,solar,2021-08-17 10:00:00,0.0804
W4,solar,2021-08-17 12:00:00,0.07902
W4,solar,2021-08-17 14:00:00,0.060719999999999996
W4,solar,2021-08-17 16:00:00,0.0162
W4,solar,2021-08-17 18:00:00,0.0
W4,solar,2021-08-17 20:00:00,0.0
W4,solar,2021-08-17 22:00:00,0.0
W4,solar,2021-08-18 00:00:00,0.0
W4,solar,2021-08-18 02:00:00,0.0
W4,solar,2021-08-18 04:00:00,0.0
W4,solar,2021-08-18 06:00:00,0.008400000000000001
W4,solar,2021-08-18 08:00:00,0.02862
W4,solar,2021-08-18 10:00:00,0.04685999999999999
W4,solar,2021-08-18 12:00:00,0.0468
W4,solar,2021-08-18 14:00:00,0.02646
W4,solar,2021-08-18 16:00:00,0.0057599999999999995
W4,solar,2021-08-18 18:00:00,0.0
W4,solar,2021-08-18 20:00:00,0.0
W4,solar,2021-08-18 22:00:00,0.0
W4,solar,2021-08-19 00:00:00,0.0
W4,solar,2021-08-19 02:00:00,0.0
W4,solar,2021-08-19 04:00:00,0.0
W4,solar,2021-08-19 06:00:00,0.00942
W4,solar,2021-08-19 08:00:00,0.03288
W4,solar,2021-08-19 10:00:00,0.05442
W4,solar,2021-08-19 12:00:00,0.05502
W4,solar,2021-08-19 14:00:00,0.03978
W4,solar,2021-08-19 16:00:00,0.00876
W4,solar,2021-08-19 18:00:00,0.0
W4,solar,2021-08-19 20:00:00,0.0
W4,solar,2021-08-19 22:00:00,0.0
W4,solar,2021-08-20 00:00:00,0.0
W4,solar,2021-08-20 02:00:00,0.0
W4,solar,2021-08-20 04:00:00,0.0
W4,solar,2021-08-20 06:00:00,0.010440000000000001
W4,solar,2021-08-20 08:00:00,0.0393
W4,solar,2021-08-20 10:00:00,0.04746
W4,solar,2021-08-20 12:00:00,0.04344
W4,solar,2021-08-20 14:00:00,0.03096
W4,solar,2021-08-20 16:00:00,0.00978
W4,solar,2021-08-20 18:00:00,0.0
W4,solar,2021-08-20 20:00:00,0.0
W4,solar,2021-08-20 22:00:00,0.0
W4,solar,2021-08-21 00:00:00,0.0
W4,solar,2021-08-21 02:00:00,0.0
W4,solar,2021-08-21 04:00:00,0.0
W4,solar,2021-08-21 06:00:00,0.01602
W4,solar,2021-08-21 08:00:00,0.040440000000000004
W4,solar,2021-08-21 10:00:00,0.06978
W4,solar,2021-08-21 12:00:00,0.06516
W4,solar,2021-08-21 14:00:00,0.02616
W4,solar,2021-08-21 16:00:00,0.003
W4,solar,2021-08-21 18:00:00,0.0
W4,solar,2021-08-21 20:00:00,0.0
W4,solar,2021-08-21 22:00:00,0.0
W4,solar,2021-08-22 00:00:00,0.0
W4,solar,2021-08-22 02:00:00,0.0
W4,solar,2021-08-22 04:00:00,0.0
W4,solar,2021-08-22 06:00:00,0.017699999999999997
W4,solar,2021-08-22 08:00:00,0.05639999999999999
W4,solar,2021-08-22 10:00:00,0.06899999999999999
W4,solar,2021-08-22 12:00:00,0.06432
W4,solar,2021-08-22 14:00:00,0.03221999999999999
W4,solar,2021-08-22 16:00:00,0.0026999999999999997
W4,solar,2021-08-22 18:00:00,0.0
W4,solar,2021-08-22 20:00:00,0.0
W4,solar,2021-08-22 22:00:00,0.0
W4,solar,2021-08-23 00:00:00,0.0
W4,solar,2021-08-23 02:00:00,0.0
W4,solar,2021-08-23 04:00:00,0.0
W4,solar,2021-08-23 06:00:00,0.00504
W4,solar,2021-08-23 08:00:00,0.021779999999999997
W4,solar,2021-08-23 10:00:00,0.040319999999999995
W4,solar,2021-08-23 12:00:00,0.05646
W4,solar,2021-08-23 14:00:00,0.049679999999999995
W4,solar,2021-08-23 16:00:00,0.011099999999999999
W4,solar,2021-08-23 18:00:00,0.0
W4,solar,2021-08-23 20:00:00,0.0
W4,solar,2021-08-23 22:00:00,0.0
W4,solar,2021-08-24 00:00:00,0.0
W4,solar,2021-08-24 02:00:00,0.0
W4,solar,2021-08-24 04:00:00,0.0
W4,solar,2021-08-24 06:00:00,0.013499999999999998
W4,solar,2021-08-24 08:00:00,0.027899999999999998
W4,solar,2021-08-24 10:00:00,0.031920000000000004
W4,solar,2021-08-24 12:00:00,0.029759999999999998
W4,solar,2021-08-24 14:00:00,0.020279999999999996
W4,solar,2021-08-24 16:00:00,0.00504
W4,solar,2021-08-24 18:00:00,0.0
W4,solar,2021-08-24 20:00:00,0.0
W4,solar,2021-08-24 22:00:00,0.0
W4,solar,2021-08-25 00:00:00,0.0
W4,solar,2021-08-25 02:00:00,0.0
W4,solar,2021-08-25 04:00:00,0.0
W4,solar,2021-08-25 06:00:00,0.00552
W4,solar,2021-08-25 08:00:00,0.03269999999999999
W4,solar,2021-08-25 10:00:00,0.051179999999999996
W4,solar,2021-08-25 12:00:00,0.04512
W4,solar,2021-08-25 14:00:00,0.025199999999999997
W4,solar,2021-08-25 16:00:00,0.0066
W4,solar,2021-08-25 18:00:00,0.0
W4,solar,2021-08-25 20:00:00,0.0
W4,solar,2021-08-25 22:00:00,0.0
W4,solar,2021-08-26 00:00:00,0.0
W4,solar,2021-08-26 02:00:00,0.0
W4,solar,2021-08-26 04:00:00,0.0
W4,solar,2021-08-26 06:00:00,0.01494
W4,solar,2021-08-26 08:00:00,0.053579999999999996
W4,solar,2021-08-26 10:00:00,0.07505999999999999
W4,solar,2021-08-26 12:00:00,0.07224
W4,solar,2021-08-26 14:00:00,0.0381
W4,solar,2021-08-26 16:00:00,0.00498
W4,solar,2021-08-26 18:00:00,0.0
W4,solar,2021-08-26 20:00:00,0.0
W4,solar,2021-08-26 22:00:00,0.0
W4,solar,2021-08-27 00:00:00,0.0
W4,solar,2021-08-27 02:00:00,0.0
W4,solar,2021-08-27 04:00:00,6e-05
W4,solar,2021-08-27 06:00:00,0.02808
W4,solar,2021-08-27 08:00:00,0.07188
W4,solar,2021-08-27 10:00:00,0.08664
W4,solar,2021-08-27 12:00:00,0.0819
W4,solar,2021-08-27 14:00:00,0.05622
W4,solar,2021-08-27 16:00:00,0.012240000000000001
W4,solar,2021-08-27 18:00:00,0.0
W4,solar,2021-08-27 20:00:00,0.0
W4,solar,2021-08-27 22:00:00,0.0
W4,solar,2021-08-28 00:00:00,0.0
W4,solar,2021-08-28 02:00:00,0.0
W4,solar,2021-08-28 04:00:00,0.0
W4,solar,2021-08-28 06:00:00,0.00564
W4,solar,2021-08-28 08:00:00,0.0195
W4,solar,2021-08-28 10:00:00,0.03222
W4,solar,2021-08-28 12:00:00,0.0393
W4,solar,2021-08-28 14:00:00,0.017400000000000002
W4,solar,2021-08-28 16:00:00,0.00234
W4,solar,2021-08-28 18:00:00,0.0
W4,solar,2021-08-28 20:00:00,0.0
W4,solar,2021-08-28 22:00:00,0.0
W4,solar,2021-08-29 00:00:00,0.0
W4,solar,2021-08-29 02:00:00,0.0
W4,solar,2021-08-29 04:00:00,0.0
W4,solar,2021-08-29 06:00:00,0.01338
W4,solar,2021-08-29 08:00:00,0.04752
W4,solar,2021-08-29 10:00:00,0.0705
W4,solar,2021-08-29 12:00:00,0.07481999999999998
W4,solar,2021-08-29 14:00:00,0.04872
W4,solar,2021-08-29 16:00:00,0.00672
W4,solar,2021-08-29 18:00:00,0.0
W4,solar,2021-08-29 20:00:00,0.0
W4,solar,2021-08-29 22:00:00,0.0
W4,solar,2021-08-30 00:00:00,0.0
W4,solar,2021-08-30 02:00:00,0.0
W4,solar,2021-08-30 04:00:00,0.0
W4,solar,2021-08-30 06:00:00,0.00924
W4,solar,2021-08-30 08:00:00,0.0327
W4,solar,2021-08-30 10:00:00,0.055799999999999995
W4,solar,2021-08-30 12:00:00,0.06306
W4,solar,2021-08-30 14:00:00,0.042539999999999994
W4,solar,2021-08-30 16:00:00,0.0093
W4,solar,2021-08-30 18:00:00,0.0
W4,solar,2021-08-30 20:00:00,0.0
W4,solar,2021-08-30 22:00:00,0.0
W4,solar,2021-08-31 00:00:00,0.0
W4,solar,2021-08-31 02:00:00,0.0
W4,solar,2021-08-31 04:00:00,0.0
W4,solar,2021-08-31 06:00:00,0.00858
W4,solar,2021-08-31 08:00:00,0.041639999999999996
W4,solar,2021-08-31 10:00:00,0.0576
W4,solar,2021-08-31 12:00:00,0.040799999999999996
W4,solar,2021-08-31 14:00:00,0.022019999999999998
W4,solar,2021-08-31 16:00:00,0.00348
W4,solar,2021-08-31 18:00:00,0.0
W4,solar,2021-08-31 20:00:00,0.0
W4,solar,2021-08-31 22:00:00,0.0
W4,solar,2021-09-01 00:00:00,0.0
W4,solar,2021-09-01 02:00:00,0.0
W4,solar,2021-09-01 04:00:00,0.0
W4,solar,2021-09-01 06:00:00,0.00474
W4,solar,2021-09-01 08:00:00,0.01782
W4,solar,2021-09-01 10:00:00,0.025619999999999997
W4,solar,2021-09-01 12:00:00,0.023880000000000002
W4,solar,2021-09-01 14:00:00,0.01614
W4,solar,2021-09-01 16:00:00,0.0030600000000000002
W4,solar,2021-09-01 18:00:00,0.0
W4,solar,2021-09-01 20:00:00,0.0
W4,solar,2021-09-01 22:00:00,0.0
W4,solar,2021-09-02 00:00:00,0.0
W4,solar,2021-09-02 02:00:00,0.0
W4,solar,2021-09-02 04:00:00,0.0
W4,solar,2021-09-02 06:00:00,0.00606
W4,solar,2021-09-02 08:00:00,0.03132
W4,solar,2021-09-02 10:00:00,0.058199999999999995
W4,solar,2021-09-02 12:00:00,0.04566
W4,solar,2021-09-02 14:00:00,0.022199999999999998
W4,solar,2021-09-02 16:00:00,0.00348
W4,solar,2021-09-02 18:00:00,0.0
W4,solar,2021-09-02 20:00:00,0.0
W4,solar,2021-09-02 22:00:00,0.0
W4,solar,2021-09-03 00:00:00,0.0
W4,solar,2021-09-03 02:00:00,0.0
W4,solar,2021-09-03 04:00:00,0.0
W4,solar,2021-09-03 06:00:00,0.0186
W4,solar,2021-09-03 08:00:00,0.04758
W4,solar,2021-09-03 10:00:00,0.058499999999999996
W4,solar,2021-09-03 12:00:00,0.04836
W4,solar,2021-09-03 14:00:00,0.0306
W4,solar,2021-09-03 16:00:00,0.00462
W4,solar,2021-09-03 18:00:00,0.0
W4,solar,2021-09-03 20:00:00,0.0
W4,solar,2021-09-03 22:00:00,0.0
W4,solar,2021-09-04 00:00:00,0.0
W4,solar,2021-09-04 02:00:00,0.0
W4,solar,2021-09-04 04:00:00,0.0
W4,solar,2021-09-04 06:00:00,0.01146
W4,solar,2021-09-04 08:00:00,0.04122
W4,solar,2021-09-04 10:00:00,0.054
W4,solar,2021-09-04 12:00:00,0.05286
W4,solar,2021-09-04 14:00:00,0.03072
W4,solar,2021-09-04 16:00:00,0.00396
W4,solar,2021-09-04 18:00:00,0.0
W4,solar,2021-09-04 20:00:00,0.0
W4,solar,2021-09-04 22:00:00,0.0
W4,solar,2021-09-05 00:00:00,0.0
W4,solar,2021-09-05 02:00:00,0.0
W4,solar,2021-09-05 04:00:00,0.0
W4,solar,2021-09-05 06:00:00,0.004200000000000001
W4,solar,2021-09-05 08:00:00,0.01626
W4,solar,2021-09-05 10:00:00,0.021779999999999997
W4,solar,2021-09-05 12:00:00,0.02316
W4,solar,2021-09-05 14:00:00,0.0117
W4,solar,2021-09-05 16:00:00,0.00126
W4,solar,2021-09-05 18:00:00,0.0
W4,solar,2021-09-05 20:00:00,0.0
W4,solar,2021-09-05 22:00:00,0.0
W4,solar,2021-09-06 00:00:00,0.0
W4,solar,2021-09-06 02:00:00,0.0
W4,solar,2021-09-06 04:00:00,0.0
W4,solar,2021-09-06 06:00:00,0.006
W4,solar,2021-09-06 08:00:00,0.029039999999999996
W4,solar,2021-09-06 10:00:00,0.047819999999999994
W4,solar,2021-09-06 12:00:00,0.05142
W4,solar,2021-09-06 14:00:00,0.03078
W4,solar,2021-09-06 16:00:00,0.004200000000000001
W4,solar,2021-09-06 18:00:00,0.0
W4,solar,2021-09-06 20:00:00,0.0
W4,solar,2021-09-06 22:00:00,0.0
W4,solar,2021-09-07 00:00:00,0.0
W4,solar,2021-09-07 02:00:00,0.0
W4,solar,2021-09-07 04:00:00,0.0
W4,solar,2021-09-07 06:00:00,0.01212
W4,solar,2021-09-07 08:00:00,0.04446
W4,solar,2021-09-07 10:00:00,0.07307999999999999
W4,solar,2021-09-07 12:00:00,0.07343999999999999
W4,solar,2021-09-07 14:00:00,0.04722
W4,solar,2021-09-07 16:00:00,0.0075
W4,solar,2021-09-07 18:00:00,0.0
W4,solar,2021-09-07 20:00:00,0.0
W4,solar,2021-09-07 22:00:00,0.0
W4,solar,2021-09-08 00:00:00,0.0
W4,solar,2021-09-08 02:00:00,0.0
W4,solar,2021-09-08 04:00:00,0.0
W4,solar,2021-09-08 06:00:00,0.00624
W4,solar,2021-09-08 08:00:00,0.02346
W4,solar,2021-09-08 10:00:00,0.03906
W4,solar,2021-09-08 12:00:00,0.051539999999999996
W4,solar,2021-09-08 14:00:00,0.03762
W4,solar,2021-09-08 16:00:00,0.00816
W4,solar,2021-09-08 18:00:00,0.0
