,W1,W2,W3,W4,W5,W6,W7,C1,C2,C3,C4,C5,S1,S2,S3,E1,E2,E3,E4,E5,N1,N2
2050/08/12 13:00:00,0.4544,0.5454,0.386,0.5122,0.5192,0.563,0,0.5358,0.4708,0.4454,0.4622,0.452,0,0,0.5338,0.467,0.4295,0.4096,0.4512,0.4984,0.4056,0.4366
2050/08/12 14:00:00,0.3426,0.464,0.298,0.4148,0.424,0.485,0,0.4554,0.3936,0.361,0.3744,0.3362,0,0,0.499,0.403,0.351,0.363,0.416,0.4788,0.3796,0.4008
2050/08/12 15:00:00,0.23,0.313,0.203,0.2638,0.2662,0.3426,0,0.3032,0.2614,0.2336,0.2492,0.19,0,0,0.4362,0.312666667,0.259,0.2742,0.3182,0.396,0.2996,0.3252
2050/08/12 16:00:00,0.102,0.152,0.085,0.1272,0.1344,0.1664,0,0.1354,0.11,0.0922,0.0816,0.0724,0,0,0.3218,0.195,0.1545,0.1644,0.209,0.2704,0.181,0.2172
2050/08/12 17:00:00,0.0132,0.0292,0.006,0.0164,0.0124,0.0198,0,0.0106,0.004,0.0012,0.0002,0,0,0,0.1262,0.067666667,0.06,0.0472,0.0654,0.0918,0.062,0.0752
2050/08/12 18:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2050/08/12 19:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2050/08/12 20:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2050/08/12 21:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2050/08/12 22:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2050/08/12 23:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2050/08/13 0:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2050/08/13 1:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2050/08/13 2:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2050/08/13 3:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2050/08/13 4:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2050/08/13 5:00:00,0,0,0,0,0.0016,0.001,0,0.0034,0.0068,0.0128,0.0204,0.0244,0,0,0,0,0,0,0,0,0,0
2050/08/13 6:00:00,0.0268,0.0952,0.034,0.0652,0.0984,0.1366,0,0.1544,0.1872,0.2048,0.2618,0.2152,0,0,0.0544,0.039,0.0445,0.0436,0.0408,0.0276,0.0298,0.0176
2050/08/13 7:00:00,0.0986,0.249,0.117,0.1856,0.2746,0.3468,0,0.385,0.427,0.4402,0.5218,0.4642,0,0,0.3296,0.240333333,0.2325,0.2314,0.1878,0.146,0.1458,0.1168
2050/08/13 8:00:00,0.1894,0.372,0.241,0.329,0.438,0.4788,0,0.5424,0.565,0.5634,0.6264,0.594,0,0,0.5482,0.474666667,0.4615,0.4624,0.3886,0.3508,0.298,0.271
2050/08/13 9:00:00,0.2908,0.4754,0.337,0.4512,0.5048,0.563,0,0.6108,0.6358,0.6272,0.6746,0.6724,0,0,0.646,0.616666667,0.6235,0.5892,0.5272,0.491,0.4202,0.3934
2050/08/13 10:00:00,0.3646,0.537,0.379,0.4806,0.5416,0.6188,0,0.6566,0.6744,0.6682,0.7098,0.7014,0,0,0.6822,0.684666667,0.692,0.6452,0.5942,0.5646,0.5,0.485
2050/08/13 11:00:00,0.4076,0.5608,0.399,0.4946,0.5638,0.6438,0,0.6686,0.6826,0.6848,0.7172,0.7118,0,0,0.6914,0.700333333,0.694,0.6766,0.6144,0.599,0.5464,0.5422
2050/08/13 12:00:00,0.4034,0.5446,0.402,0.465,0.568,0.6342,0,0.6586,0.678,0.6842,0.7066,0.704,0,0,0.6814,0.687333333,0.686,0.676,0.6036,0.6106,0.5562,0.5686
2050/08/13 13:00:00,0.3624,0.4608,0.392,0.3856,0.5248,0.586,0,0.6224,0.6478,0.6558,0.667,0.6592,0,0,0.656,0.645,0.658,0.6478,0.5652,0.5944,0.5348,0.5474
2050/08/13 14:00:00,0.2982,0.3568,0.3,0.2978,0.4354,0.4924,0,0.554,0.5878,0.5822,0.587,0.575,0,0,0.5836,0.577,0.627,0.565,0.4998,0.537,0.4822,0.495
2050/08/13 15:00:00,0.1802,0.1976,0.162,0.1596,0.3164,0.3144,0,0.396,0.3872,0.388,0.3586,0.3512,0,0,0.4774,0.486666667,0.526,0.4242,0.3904,0.4004,0.3968,0.3872
2050/08/13 16:00:00,0.0616,0.0664,0.063,0.0504,0.0928,0.129,0,0.151,0.1754,0.1598,0.1246,0.1442,0,0,0.2978,0.317333333,0.305,0.228,0.2412,0.2702,0.2392,0.271
2050/08/13 17:00:00,0.0048,0.0038,0.005,0.0018,0.0034,0.0092,0,0.0066,0.0068,0.0038,0.0012,0.0008,0,0,0.104,0.112,0.0765,0.0698,0.077,0.0864,0.0684,0.0972
2050/08/13 18:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2050/08/13 19:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2050/08/13 20:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2050/08/13 21:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2050/08/13 22:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2050/08/13 23:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2050/08/14 0:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2050/08/14 1:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2050/08/14 2:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2050/08/14 3:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2050/08/14 4:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2050/08/14 5:00:00,0,0,0,0,0,0,0,0.0002,0.005,0.0164,0.0296,0.0398,0,0,0,0,0,0,0,0,0,0
2050/08/14 6:00:00,0.046,0.0398,0.073,0.0562,0.0518,0.0606,0,0.0682,0.1656,0.2372,0.2794,0.2832,0,0,0.046,0.065333333,0.0725,0.0572,0.0404,0.0462,0.0454,0.0506
2050/08/14 7:00:00,0.1672,0.1518,0.233,0.191,0.172,0.1436,0,0.1802,0.3612,0.415,0.4564,0.4596,0,0,0.2554,0.286,0.2865,0.2328,0.1802,0.184,0.1772,0.1958
2050/08/14 8:00:00,0.3162,0.2736,0.353,0.3298,0.3458,0.2448,0,0.2994,0.4732,0.5334,0.5732,0.5566,0,0,0.4072,0.424333333,0.4215,0.3596,0.3326,0.339,0.3548,0.3584
2050/08/14 9:00:00,0.4316,0.4162,0.421,0.467,0.4766,0.3442,0,0.441,0.557,0.6078,0.632,0.618,0,0,0.5332,0.524666667,0.482,0.4408,0.4534,0.4636,0.501,0.4906
2050/08/14 10:00:00,0.5142,0.4998,0.464,0.5456,0.5608,0.4334,0,0.5282,0.6048,0.6386,0.6432,0.644,0,0,0.5872,0.553,0.4995,0.4834,0.5176,0.5364,0.582,0.5664
2050/08/14 11:00:00,0.5068,0.5276,0.481,0.5864,0.6018,0.5014,0,0.5918,0.6356,0.6506,0.646,0.6566,0,0,0.582,0.532666667,0.501,0.5032,0.5332,0.5652,0.621,0.594
2050/08/14 12:00:00,0.472,0.5382,0.508,0.5946,0.603,0.5254,0,0.5964,0.6234,0.6412,0.6278,0.623,0,0,0.5578,0.497,0.478,0.4968,0.5328,0.5596,0.6238,0.5862
2050/08/14 13:00:00,0.3978,0.515,0.491,0.5576,0.572,0.483,0,0.47,0.5402,0.6078,0.5676,0.527,0,0,0.5236,0.453,0.428,0.4696,0.4934,0.5232,0.6034,0.5578
2050/08/14 14:00:00,0.3022,0.4516,0.421,0.4812,0.4614,0.4024,0,0.3654,0.4278,0.5214,0.382,0.3428,0,0,0.4626,0.350333333,0.3355,0.3898,0.4188,0.4342,0.553,0.492
2050/08/14 15:00:00,0.22,0.339,0.249,0.3618,0.3648,0.266,0,0.2394,0.2956,0.3294,0.1872,0.1864,0,0,0.3702,0.257,0.2455,0.2768,0.307,0.3028,0.4438,0.3616
2050/08/14 16:00:00,0.0886,0.1916,0.079,0.1748,0.1774,0.1336,0,0.1072,0.1112,0.0898,0.0438,0.0476,0,0,0.2444,0.147666667,0.1505,0.1626,0.191,0.163,0.3068,0.2326
2050/08/14 17:00:00,0.0082,0.0298,0.004,0.0196,0.013,0.0114,0,0.0038,0.0016,0.0008,0,0,0,0,0.083,0.043666667,0.052,0.0622,0.0678,0.0446,0.1202,0.0816
2050/08/14 18:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2050/08/14 19:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2050/08/14 20:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2050/08/14 21:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2050/08/14 22:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2050/08/14 23:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2050/08/15 0:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2050/08/15 1:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2050/08/15 2:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2050/08/15 3:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2050/08/15 4:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2050/08/15 5:00:00,0,0,0,0,0.0014,0,0,0,0.0006,0.0034,0.0092,0.0074,0,0,0,0,0,0,0,0,0,0
2050/08/15 6:00:00,0.0726,0.0552,0.077,0.0686,0.1052,0.042,0,0.028,0.0568,0.0842,0.1054,0.0844,0,0,0.019,0.009333333,0.015,0.02,0.024,0.0206,0.0206,0.0228
2050/08/15 7:00:00,0.2156,0.227,0.253,0.2596,0.2754,0.1462,0,0.12,0.1532,0.1778,0.2112,0.212,0,0,0.1744,0.11,0.098,0.098,0.1208,0.1044,0.091,0.1262
2050/08/15 8:00:00,0.3754,0.4018,0.378,0.4164,0.3906,0.2794,0,0.181,0.2428,0.2558,0.3066,0.3464,0,0,0.3558,0.245666667,0.1735,0.1964,0.2714,0.251,0.1746,0.2812
2050/08/15 9:00:00,0.4916,0.523,0.494,0.5194,0.4554,0.3686,0,0.2464,0.3002,0.31,0.4266,0.3966,0,0,0.479,0.305666667,0.2385,0.3048,0.4096,0.4452,0.2584,0.4152
2050/08/15 10:00:00,0.5608,0.59,0.599,0.5902,0.513,0.4074,0,0.3132,0.346,0.4008,0.5702,0.3948,0,0,0.5522,0.352666667,0.337,0.4198,0.5058,0.5342,0.313,0.5168
2050/08/15 11:00:00,0.6168,0.6082,0.656,0.6222,0.5072,0.4064,0,0.325,0.356,0.4462,0.574,0.3784,0,0,0.6006,0.428666667,0.452,0.5108,0.549,0.5642,0.3526,0.5682
2050/08/15 12:00:00,0.641,0.566,0.653,0.597,0.4638,0.383,0,0.3394,0.3748,0.4182,0.4832,0.3772,0,0,0.6248,0.490333333,0.5275,0.5474,0.562,0.5554,0.3566,0.5702
2050/08/15 13:00:00,0.6206,0.4646,0.619,0.5248,0.3736,0.3218,0,0.2918,0.338,0.3014,0.3798,0.3612,0,0,0.6172,0.474333333,0.5255,0.554,0.5402,0.515,0.3436,0.5298
2050/08/15 14:00:00,0.5644,0.3398,0.492,0.4078,0.2784,0.2454,0,0.2306,0.2496,0.2028,0.3218,0.3426,0,0,0.5782,0.437,0.4945,0.5022,0.4354,0.4518,0.285,0.415
2050/08/15 15:00:00,0.4192,0.2284,0.35,0.2472,0.175,0.188,0,0.1392,0.1356,0.1362,0.269,0.2254,0,0,0.505,0.358333333,0.349,0.3544,0.2802,0.2802,0.196,0.2592
2050/08/15 16:00:00,0.2038,0.126,0.183,0.1172,0.0624,0.1096,0,0.0384,0.0626,0.069,0.119,0.0582,0,0,0.3782,0.205333333,0.1515,0.1688,0.1318,0.122,0.1024,0.1186
2050/08/15 17:00:00,0.0398,0.0184,0.031,0.0136,0.001,0.0074,0,0.0002,0.0016,0.0006,0.0002,0,0,0,0.1662,0.059333333,0.037,0.0398,0.0294,0.0244,0.0292,0.0298
2050/08/15 18:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0004,0,0,0,0,0,0,0
2050/08/15 19:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2050/08/15 20:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2050/08/15 21:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2050/08/15 22:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2050/08/15 23:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2050/08/16 0:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2050/08/16 1:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2050/08/16 2:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2050/08/16 3:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2050/08/16 4:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2050/08/16 5:00:00,0,0,0,0,0,0,0,0,0.0022,0.0064,0.0176,0.0308,0,0,0,0,0,0,0,0,0,0
2050/08/16 6:00:00,0.0584,0.1056,0.046,0.0698,0.0546,0.044,0,0.0402,0.0864,0.1306,0.214,0.2248,0,0,0.021,0.020666667,0.0305,0.0364,0.035,0.0592,0.0382,0.0568
2050/08/16 7:00:00,0.1716,0.2698,0.178,0.2152,0.1768,0.1694,0,0.143,0.2082,0.2926,0.372,0.3732,0,0,0.1566,0.109,0.1265,0.1632,0.1552,0.211,0.1646,0.2036
2050/08/16 8:00:00,0.3138,0.4036,0.299,0.3686,0.317,0.2934,0,0.2862,0.3196,0.4102,0.4168,0.44,0,0,0.2656,0.196,0.22,0.2712,0.27,0.348,0.3386,0.3424
2050/08/16 9:00:00,0.375,0.4946,0.438,0.4796,0.4328,0.4126,0,0.4074,0.4224,0.4998,0.4404,0.4722,0,0,0.364,0.270666667,0.2895,0.3302,0.3622,0.4406,0.4534,0.4398
2050/08/16 10:00:00,0.457,0.5586,0.526,0.578,0.5214,0.513,0,0.5022,0.55,0.591,0.4202,0.4804,0,0,0.4428,0.329666667,0.334,0.3656,0.4194,0.4796,0.4994,0.4766
2050/08/16 11:00:00,0.5076,0.5988,0.552,0.6196,0.5654,0.5678,0,0.5532,0.5768,0.5674,0.3848,0.4656,0,0,0.5008,0.385333333,0.3965,0.3732,0.4354,0.4722,0.5526,0.4904
2050/08/16 12:00:00,0.517,0.6068,0.545,0.6214,0.5726,0.5952,0,0.547,0.5464,0.4978,0.332,0.4278,0,0,0.5354,0.438,0.42,0.355,0.4196,0.4612,0.5654,0.4694
2050/08/16 13:00:00,0.4776,0.5892,0.492,0.589,0.5442,0.6032,0,0.5146,0.4696,0.3896,0.3102,0.3602,0,0,0.5268,0.453333333,0.3945,0.3208,0.3804,0.4466,0.5152,0.417
2050/08/16 14:00:00,0.3956,0.5314,0.421,0.5236,0.4928,0.5702,0,0.4448,0.3294,0.2808,0.2942,0.2648,0,0,0.4758,0.389333333,0.322,0.2724,0.3178,0.387,0.4068,0.3238
2050/08/16 15:00:00,0.2764,0.4084,0.287,0.3816,0.3784,0.472,0,0.2792,0.183,0.1954,0.219,0.151,0,0,0.3718,0.266,0.2295,0.2018,0.242,0.2672,0.2662,0.2276
2050/08/16 16:00:00,0.1396,0.2288,0.134,0.1884,0.2168,0.275,0,0.1252,0.0654,0.0856,0.097,0.0538,0,0,0.2296,0.137,0.1205,0.125,0.1484,0.1376,0.1322,0.1298
2050/08/16 17:00:00,0.024,0.0418,0.021,0.0274,0.0252,0.035,0,0.005,0.001,0.001,0.0002,0,0,0,0.0794,0.038666667,0.0345,0.0406,0.0434,0.0394,0.0352,0.0416
2050/08/16 18:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2050/08/16 19:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2050/08/16 20:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2050/08/16 21:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2050/08/16 22:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2050/08/16 23:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2050/08/17 0:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2050/08/17 1:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2050/08/17 2:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2050/08/17 3:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2050/08/17 4:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2050/08/17 5:00:00,0,0,0.001,0.001,0.0058,0,0,0.0016,0.0068,0.0118,0.0086,0.015,0,0,0,0,0,0,0,0,0,0
2050/08/17 6:00:00,0.0926,0.12,0.113,0.1386,0.1744,0.1112,0,0.1276,0.1724,0.1696,0.108,0.1404,0,0,0.005,0.009,0.0105,0.0168,0.023,0.0332,0.0374,0.033
2050/08/17 7:00:00,0.2608,0.3324,0.291,0.347,0.3664,0.315,0,0.3388,0.3582,0.3394,0.2424,0.3062,0,0,0.0866,0.086333333,0.086,0.1088,0.1186,0.1412,0.1542,0.1538
2050/08/17 8:00:00,0.4028,0.4794,0.434,0.5,0.5112,0.47,0,0.501,0.4788,0.461,0.362,0.4228,0,0,0.2216,0.200333333,0.209,0.247,0.2758,0.299,0.2764,0.3018
2050/08/17 9:00:00,0.507,0.5734,0.537,0.5962,0.6086,0.5794,0,0.61,0.5652,0.5432,0.452,0.5078,0,0,0.35,0.332333333,0.3355,0.3606,0.4162,0.4274,0.3834,0.4412
2050/08/17 10:00:00,0.5886,0.641,0.608,0.6598,0.6646,0.65,0,0.6676,0.611,0.5834,0.5308,0.5538,0,0,0.4558,0.440333333,0.4355,0.4512,0.5274,0.5096,0.4482,0.5188
2050/08/17 11:00:00,0.6322,0.672,0.635,0.6822,0.6816,0.675,0,0.6872,0.6224,0.583,0.5618,0.5766,0,0,0.4938,0.492,0.5095,0.5308,0.591,0.5422,0.4702,0.5354
2050/08/17 12:00:00,0.637,0.6686,0.623,0.6712,0.6794,0.6664,0,0.6712,0.5898,0.5468,0.5408,0.5614,0,0,0.5014,0.542333333,0.5585,0.5682,0.6066,0.5502,0.4548,0.529
2050/08/17 13:00:00,0.6032,0.6382,0.588,0.6372,0.6492,0.6384,0,0.6228,0.529,0.4702,0.465,0.5154,0,0,0.4922,0.551333333,0.5575,0.5506,0.575,0.519,0.4074,0.4712
2050/08/17 14:00:00,0.5282,0.5742,0.515,0.5662,0.581,0.5302,0,0.492,0.4124,0.3434,0.3502,0.4198,0,0,0.4496,0.500333333,0.5055,0.4988,0.5056,0.4262,0.324,0.383
2050/08/17 15:00:00,0.4266,0.4434,0.376,0.4126,0.4006,0.3852,0,0.3156,0.266,0.2152,0.2192,0.3064,0,0,0.375,0.387,0.394,0.4022,0.3758,0.2858,0.2236,0.2712
2050/08/17 16:00:00,0.2252,0.2456,0.18,0.2116,0.2016,0.1962,0,0.121,0.1064,0.0766,0.072,0.1208,0,0,0.2432,0.257333333,0.2565,0.255,0.2136,0.1494,0.1216,0.1388
2050/08/17 17:00:00,0.0474,0.0422,0.027,0.0286,0.016,0.0236,0,0.009,0.0036,0.001,0.0004,0.0004,0,0,0.096,0.092666667,0.084,0.0848,0.0632,0.0444,0.0348,0.04
2050/08/17 18:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2050/08/17 19:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2050/08/17 20:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2050/08/17 21:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2050/08/17 22:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2050/08/17 23:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2050/08/18 0:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2050/08/18 1:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2050/08/18 2:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2050/08/18 3:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2050/08/18 4:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2050/08/18 5:00:00,0,0,0,0,0.0012,0,0,0.0016,0.0074,0.0108,0.0108,0.0136,0,0,0,0,0,0,0,0,0,0
2050/08/18 6:00:00,0.0294,0.0296,0.037,0.0368,0.0812,0.0406,0,0.1122,0.178,0.1706,0.1432,0.1228,0,0,0.0246,0.018666667,0.02,0.0214,0.0246,0.02,0.0198,0.0242
2050/08/18 7:00:00,0.1032,0.1058,0.127,0.1256,0.1806,0.154,0,0.332,0.4018,0.3524,0.3458,0.2796,0,0,0.2044,0.145,0.1425,0.132,0.1144,0.1072,0.1008,0.1196
2050/08/18 8:00:00,0.2064,0.195,0.266,0.2316,0.2994,0.3026,0,0.4884,0.5362,0.4556,0.5032,0.4362,0,0,0.43,0.319333333,0.298,0.2694,0.2466,0.2254,0.2078,0.2378
2050/08/18 9:00:00,0.3226,0.2778,0.365,0.335,0.4202,0.4068,0,0.5978,0.6072,0.5182,0.5994,0.5428,0,0,0.5676,0.444666667,0.413,0.3874,0.3862,0.3468,0.3124,0.358
2050/08/18 10:00:00,0.4058,0.3594,0.409,0.4092,0.4846,0.4704,0,0.6546,0.6336,0.5636,0.6456,0.5866,0,0,0.64,0.518,0.4845,0.4782,0.485,0.434,0.3836,0.438
2050/08/18 11:00:00,0.4682,0.4136,0.437,0.442,0.4998,0.527,0,0.6784,0.6196,0.5938,0.6602,0.5878,0,0,0.6808,0.573333333,0.5415,0.5404,0.5438,0.4776,0.423,0.4806
2050/08/18 12:00:00,0.4918,0.41,0.451,0.4282,0.4922,0.5512,0,0.673,0.577,0.5882,0.6454,0.549,0,0,0.6972,0.598666667,0.5665,0.5562,0.5522,0.488,0.447,0.489
2050/08/18 13:00:00,0.4808,0.3664,0.427,0.382,0.4534,0.5226,0,0.632,0.5282,0.5352,0.5992,0.4858,0,0,0.6886,0.584666667,0.5565,0.5288,0.5238,0.4676,0.433,0.462
2050/08/18 14:00:00,0.4096,0.2828,0.361,0.3198,0.3604,0.4144,0,0.5134,0.4368,0.4102,0.5248,0.3532,0,0,0.6594,0.555333333,0.503,0.4706,0.471,0.4192,0.3752,0.4062
2050/08/18 15:00:00,0.2972,0.1836,0.246,0.2286,0.2462,0.28,0,0.364,0.2968,0.2368,0.3468,0.2366,0,0,0.5886,0.433,0.3765,0.3514,0.3872,0.3382,0.2702,0.3042
2050/08/18 16:00:00,0.1486,0.0972,0.137,0.1234,0.11,0.1192,0,0.183,0.1224,0.0952,0.1406,0.0818,0,0,0.4428,0.292333333,0.2265,0.2134,0.2524,0.2054,0.1422,0.1758
2050/08/18 17:00:00,0.0298,0.0152,0.016,0.0148,0.006,0.0098,0,0.0132,0.0038,0.0016,0.0014,0,0,0,0.2038,0.104666667,0.0685,0.0698,0.095,0.0628,0.0388,0.0554
2050/08/18 18:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0004,0,0,0,0,0,0,0
2050/08/18 19:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2050/08/18 20:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2050/08/18 21:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2050/08/18 22:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2050/08/18 23:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2050/08/19 0:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2050/08/19 1:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2050/08/19 2:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2050/08/19 3:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2050/08/19 4:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2050/08/19 5:00:00,0,0,0,0,0,0.0004,0,0.0046,0.0158,0.0196,0.0186,0.0132,0,0,0,0,0,0,0,0,0,0
2050/08/19 6:00:00,0.087,0.0468,0.099,0.051,0.0266,0.0806,0,0.1778,0.2538,0.2198,0.188,0.1336,0,0,0.0238,0.021,0.014,0.0166,0.0242,0.0184,0.0262,0.015
2050/08/19 7:00:00,0.2286,0.1358,0.233,0.1532,0.0976,0.2202,0,0.4528,0.4868,0.4364,0.3842,0.308,0,0,0.1734,0.118,0.08,0.1122,0.1214,0.099,0.1232,0.0964
2050/08/19 8:00:00,0.3414,0.2392,0.337,0.2652,0.2296,0.341,0,0.5896,0.6112,0.58,0.5404,0.4736,0,0,0.328,0.196666667,0.1865,0.2496,0.2644,0.215,0.2608,0.2218
2050/08/19 9:00:00,0.413,0.3396,0.408,0.3618,0.3776,0.4396,0,0.6736,0.6756,0.661,0.624,0.547,0,0,0.435,0.281333333,0.314,0.3768,0.4014,0.3302,0.3612,0.342
2050/08/19 10:00:00,0.4212,0.4228,0.481,0.4304,0.451,0.5154,0,0.7024,0.703,0.695,0.6666,0.568,0,0,0.5254,0.412,0.4325,0.4864,0.5014,0.4194,0.4316,0.4334
