,W1,W2,W3,W4,W5,W6,W7,C1,C2,C3,C4,C5,S1,S2,S3,E1,E2,E3,E4,E5,N1,N2
2021/11/30 07:00:00,0,0,0,0,0,0,0,0,0,0,0.699,0,0,0,0.8246,0,0,0,0,0,0,0
2021/11/30 08:00:00,0,0,0,0,0,0,0,0,0,0,0.7114,0,0,0,0.8534,0,0,0,0,0,0,0
2021/11/30 09:00:00,0,0,0,0,0,0,0,0,0,0,0.7296,0,0,0,0.8702,0,0,0,0,0,0,0
2021/11/30 10:00:00,0,0,0,0,0,0,0,0,0,0,0.746,0,0,0,0.8648,0,0,0,0,0,0,0
2021/11/30 11:00:00,0,0,0,0,0,0,0,0,0,0,0.7608,0,0,0,0.8684,0,0,0,0,0,0,0
2021/11/30 12:00:00,0,0,0,0,0,0,0,0,0,0,0.7492,0,0,0,0.8744,0,0,0,0,0,0,0
2021/11/30 13:00:00,0,0,0,0,0,0,0,0,0,0,0.7188,0,0,0,0.869,0,0,0,0,0,0,0
2021/11/30 14:00:00,0,0,0,0,0,0,0,0,0,0,0.6684,0,0,0,0.8424,0,0,0,0,0,0,0
2021/11/30 15:00:00,0,0,0,0,0,0,0,0,0,0,0.6018,0,0,0,0.7962,0,0,0,0,0,0,0
2021/11/30 16:00:00,0,0,0,0,0,0,0,0,0,0,0.533,0,0,0,0.737,0,0,0,0,0,0,0
2021/11/30 17:00:00,0,0,0,0,0,0,0,0,0,0,0.459,0,0,0,0.6654,0,0,0,0,0,0,0
2021/11/30 18:00:00,0,0,0,0,0,0,0,0,0,0,0.3602,0,0,0,0.5698,0,0,0,0,0,0,0
2021/11/30 19:00:00,0,0,0,0,0,0,0,0,0,0,0.2652,0,0,0,0.4276,0,0,0,0,0,0,0
2021/11/30 20:00:00,0,0,0,0,0,0,0,0,0,0,0.1988,0,0,0,0.3048,0,0,0,0,0,0,0
2021/11/30 21:00:00,0,0,0,0,0,0,0,0,0,0,0.179,0,0,0,0.2252,0,0,0,0,0,0,0
2021/11/30 22:00:00,0,0,0,0,0,0,0,0,0,0,0.2056,0,0,0,0.1972,0,0,0,0,0,0,0
2021/11/30 23:00:00,0,0,0,0,0,0,0,0,0,0,0.2388,0,0,0,0.2134,0,0,0,0,0,0,0
2021/12/01 00:00:00,0,0,0,0,0,0,0,0,0,0,0.2386,0,0,0,0.2336,0,0,0,0,0,0,0
2021/12/01 01:00:00,0,0,0,0,0,0,0,0,0,0,0.22,0,0,0,0.2396,0,0,0,0,0,0,0
2021/12/01 02:00:00,0,0,0,0,0,0,0,0,0,0,0.1898,0,0,0,0.234,0,0,0,0,0,0,0
2021/12/01 03:00:00,0,0,0,0,0,0,0,0,0,0,0.165,0,0,0,0.2184,0,0,0,0,0,0,0
2021/12/01 04:00:00,0,0,0,0,0,0,0,0,0,0,0.1334,0,0,0,0.2016,0,0,0,0,0,0,0
2021/12/01 05:00:00,0,0,0,0,0,0,0,0,0,0,0.1044,0,0,0,0.1768,0,0,0,0,0,0,0
2021/12/01 06:00:00,0,0,0,0,0,0,0,0,0,0,0.0746,0,0,0,0.1498,0,0,0,0,0,0,0
2021/12/01 07:00:00,0,0,0,0,0,0,0,0,0,0,0.0604,0,0,0,0.1216,0,0,0,0,0,0,0
2021/12/01 08:00:00,0,0,0,0,0,0,0,0,0,0,0.0638,0,0,0,0.1016,0,0,0,0,0,0,0
2021/12/01 09:00:00,0,0,0,0,0,0,0,0,0,0,0.067,0,0,0,0.0944,0,0,0,0,0,0,0
2021/12/01 10:00:00,0,0,0,0,0,0,0,0,0,0,0.073,0,0,0,0.0964,0,0,0,0,0,0,0
2021/12/01 11:00:00,0,0,0,0,0,0,0,0,0,0,0.0798,0,0,0,0.112,0,0,0,0,0,0,0
2021/12/01 12:00:00,0,0,0,0,0,0,0,0,0,0,0.0786,0,0,0,0.128,0,0,0,0,0,0,0
2021/12/01 13:00:00,0,0,0,0,0,0,0,0,0,0,0.074,0,0,0,0.1324,0,0,0,0,0,0,0
2021/12/01 14:00:00,0,0,0,0,0,0,0,0,0,0,0.0632,0,0,0,0.1306,0,0,0,0,0,0,0
2021/12/01 15:00:00,0,0,0,0,0,0,0,0,0,0,0.0554,0,0,0,0.1214,0,0,0,0,0,0,0
2021/12/01 16:00:00,0,0,0,0,0,0,0,0,0,0,0.0506,0,0,0,0.0982,0,0,0,0,0,0,0
2021/12/01 17:00:00,0,0,0,0,0,0,0,0,0,0,0.0542,0,0,0,0.0738,0,0,0,0,0,0,0
2021/12/01 18:00:00,0,0,0,0,0,0,0,0,0,0,0.0594,0,0,0,0.062,0,0,0,0,0,0,0
2021/12/01 19:00:00,0,0,0,0,0,0,0,0,0,0,0.0606,0,0,0,0.0554,0,0,0,0,0,0,0
2021/12/01 20:00:00,0,0,0,0,0,0,0,0,0,0,0.0548,0,0,0,0.0488,0,0,0,0,0,0,0
2021/12/01 21:00:00,0,0,0,0,0,0,0,0,0,0,0.0448,0,0,0,0.04,0,0,0,0,0,0,0
2021/12/01 22:00:00,0,0,0,0,0,0,0,0,0,0,0.033,0,0,0,0.032,0,0,0,0,0,0,0
2021/12/01 23:00:00,0,0,0,0,0,0,0,0,0,0,0.0246,0,0,0,0.0258,0,0,0,0,0,0,0
2021/12/02 00:00:00,0,0,0,0,0,0,0,0,0,0,0.0232,0,0,0,0.0236,0,0,0,0,0,0,0
2021/12/02 01:00:00,0,0,0,0,0,0,0,0,0,0,0.0276,0,0,0,0.0248,0,0,0,0,0,0,0
2021/12/02 02:00:00,0,0,0,0,0,0,0,0,0,0,0.037,0,0,0,0.0282,0,0,0,0,0,0,0
2021/12/02 03:00:00,0,0,0,0,0,0,0,0,0,0,0.052,0,0,0,0.0368,0,0,0,0,0,0,0
2021/12/02 04:00:00,0,0,0,0,0,0,0,0,0,0,0.0604,0,0,0,0.0488,0,0,0,0,0,0,0
2021/12/02 05:00:00,0,0,0,0,0,0,0,0,0,0,0.0544,0,0,0,0.0558,0,0,0,0,0,0,0
2021/12/02 06:00:00,0,0,0,0,0,0,0,0,0,0,0.039,0,0,0,0.0514,0,0,0,0,0,0,0
2021/12/02 07:00:00,0,0,0,0,0,0,0,0,0,0,0.0284,0,0,0,0.041,0,0,0,0,0,0,0
2021/12/02 08:00:00,0,0,0,0,0,0,0,0,0,0,0.03,0,0,0,0.0308,0,0,0,0,0,0,0
2021/12/02 09:00:00,0,0,0,0,0,0,0,0,0,0,0.0306,0,0,0,0.0332,0,0,0,0,0,0,0
2021/12/02 10:00:00,0,0,0,0,0,0,0,0,0,0,0.025,0,0,0,0.0362,0,0,0,0,0,0,0
2021/12/02 11:00:00,0,0,0,0,0,0,0,0,0,0,0.021,0,0,0,0.037,0,0,0,0,0,0,0
2021/12/02 12:00:00,0,0,0,0,0,0,0,0,0,0,0.0216,0,0,0,0.0394,0,0,0,0,0,0,0
2021/12/02 13:00:00,0,0,0,0,0,0,0,0,0,0,0.0288,0,0,0,0.0458,0,0,0,0,0,0,0
2021/12/02 14:00:00,0,0,0,0,0,0,0,0,0,0,0.0294,0,0,0,0.0542,0,0,0,0,0,0,0
2021/12/02 15:00:00,0,0,0,0,0,0,0,0,0,0,0.0242,0,0,0,0.0536,0,0,0,0,0,0,0
2021/12/02 16:00:00,0,0,0,0,0,0,0,0,0,0,0.0202,0,0,0,0.04,0,0,0,0,0,0,0
2021/12/02 17:00:00,0,0,0,0,0,0,0,0,0,0,0.0174,0,0,0,0.0238,0,0,0,0,0,0,0
2021/12/02 18:00:00,0,0,0,0,0,0,0,0,0,0,0.0188,0,0,0,0.0198,0,0,0,0,0,0,0
2021/12/02 19:00:00,0,0,0,0,0,0,0,0,0,0,0.0194,0,0,0,0.0194,0,0,0,0,0,0,0
2021/12/02 20:00:00,0,0,0,0,0,0,0,0,0,0,0.0188,0,0,0,0.02,0,0,0,0,0,0,0
2021/12/02 21:00:00,0,0,0,0,0,0,0,0,0,0,0.0188,0,0,0,0.0216,0,0,0,0,0,0,0
2021/12/02 22:00:00,0,0,0,0,0,0,0,0,0,0,0.0214,0,0,0,0.0232,0,0,0,0,0,0,0
2021/12/02 23:00:00,0,0,0,0,0,0,0,0,0,0,0.0254,0,0,0,0.0262,0,0,0,0,0,0,0
2021/12/03 00:00:00,0,0,0,0,0,0,0,0,0,0,0.0212,0,0,0,0.0302,0,0,0,0,0,0,0
2021/12/03 01:00:00,0,0,0,0,0,0,0,0,0,0,0.0108,0,0,0,0.0254,0,0,0,0,0,0,0
2021/12/03 02:00:00,0,0,0,0,0,0,0,0,0,0,0.0032,0,0,0,0.0144,0,0,0,0,0,0,0
2021/12/03 03:00:00,0,0,0,0,0,0,0,0,0,0,0.0012,0,0,0,0.0052,0,0,0,0,0,0,0
2021/12/03 04:00:00,0,0,0,0,0,0,0,0,0,0,0.001,0,0,0,0.0018,0,0,0,0,0,0,0
2021/12/03 05:00:00,0,0,0,0,0,0,0,0,0,0,0.0012,0,0,0,0.0016,0,0,0,0,0,0,0
2021/12/03 06:00:00,0,0,0,0,0,0,0,0,0,0,0.0014,0,0,0,0.002,0,0,0,0,0,0,0
2021/12/03 07:00:00,0,0,0,0,0,0,0,0,0,0,0.001,0,0,0,0.004,0,0,0,0,0,0,0
2021/12/03 08:00:00,0,0,0,0,0,0,0,0,0,0,0.002,0,0,0,0.0048,0,0,0,0,0,0,0
2021/12/03 09:00:00,0,0,0,0,0,0,0,0,0,0,0.0042,0,0,0,0.006,0,0,0,0,0,0,0
2021/12/03 10:00:00,0,0,0,0,0,0,0,0,0,0,0.0086,0,0,0,0.0094,0,0,0,0,0,0,0
2021/12/03 11:00:00,0,0,0,0,0,0,0,0,0,0,0.0212,0,0,0,0.0214,0,0,0,0,0,0,0
2021/12/03 12:00:00,0,0,0,0,0,0,0,0,0,0,0.0456,0,0,0,0.0512,0,0,0,0,0,0,0
2021/12/03 13:00:00,0,0,0,0,0,0,0,0,0,0,0.063,0,0,0,0.0866,0,0,0,0,0,0,0
2021/12/03 14:00:00,0,0,0,0,0,0,0,0,0,0,0.0692,0,0,0,0.1174,0,0,0,0,0,0,0
2021/12/03 15:00:00,0,0,0,0,0,0,0,0,0,0,0.074,0,0,0,0.132,0,0,0,0,0,0,0
2021/12/03 16:00:00,0,0,0,0,0,0,0,0,0,0,0.0788,0,0,0,0.1264,0,0,0,0,0,0,0
2021/12/03 17:00:00,0,0,0,0,0,0,0,0,0,0,0.1002,0,0,0,0.1154,0,0,0,0,0,0,0
2021/12/03 18:00:00,0,0,0,0,0,0,0,0,0,0,0.1284,0,0,0,0.1232,0,0,0,0,0,0,0
2021/12/03 19:00:00,0,0,0,0,0,0,0,0,0,0,0.1454,0,0,0,0.1394,0,0,0,0,0,0,0
2021/12/03 20:00:00,0,0,0,0,0,0,0,0,0,0,0.1586,0,0,0,0.1444,0,0,0,0,0,0,0
2021/12/03 21:00:00,0,0,0,0,0,0,0,0,0,0,0.1564,0,0,0,0.1422,0,0,0,0,0,0,0
2021/12/03 22:00:00,0,0,0,0,0,0,0,0,0,0,0.1528,0,0,0,0.1282,0,0,0,0,0,0,0
2021/12/03 23:00:00,0,0,0,0,0,0,0,0,0,0,0.1686,0,0,0,0.1238,0,0,0,0,0,0,0
2021/12/04 00:00:00,0,0,0,0,0,0,0,0,0,0,0.2076,0,0,0,0.1506,0,0,0,0,0,0,0
2021/12/04 01:00:00,0,0,0,0,0,0,0,0,0,0,0.2576,0,0,0,0.2032,0,0,0,0,0,0,0
2021/12/04 02:00:00,0,0,0,0,0,0,0,0,0,0,0.295,0,0,0,0.2648,0,0,0,0,0,0,0
2021/12/04 03:00:00,0,0,0,0,0,0,0,0,0,0,0.304,0,0,0,0.3064,0,0,0,0,0,0,0
2021/12/04 04:00:00,0,0,0,0,0,0,0,0,0,0,0.2882,0,0,0,0.3168,0,0,0,0,0,0,0
2021/12/04 05:00:00,0,0,0,0,0,0,0,0,0,0,0.2638,0,0,0,0.2944,0,0,0,0,0,0,0
2021/12/04 06:00:00,0,0,0,0,0,0,0,0,0,0,0.2272,0,0,0,0.2712,0,0,0,0,0,0,0
2021/12/04 07:00:00,0,0,0,0,0,0,0,0,0,0,0.2062,0,0,0,0.2508,0,0,0,0,0,0,0
2021/12/04 08:00:00,0,0,0,0,0,0,0,0,0,0,0.2512,0,0,0,0.2474,0,0,0,0,0,0,0
2021/12/04 09:00:00,0,0,0,0,0,0,0,0,0,0,0.346,0,0,0,0.2796,0,0,0,0,0,0,0
2021/12/04 10:00:00,0,0,0,0,0,0,0,0,0,0,0.45,0,0,0,0.376,0,0,0,0,0,0,0
2021/12/04 11:00:00,0,0,0,0,0,0,0,0,0,0,0.4996,0,0,0,0.4724,0,0,0,0,0,0,0
2021/12/04 12:00:00,0,0,0,0,0,0,0,0,0,0,0.4972,0,0,0,0.5128,0,0,0,0,0,0,0
2021/12/04 13:00:00,0,0,0,0,0,0,0,0,0,0,0.4774,0,0,0,0.5184,0,0,0,0,0,0,0
2021/12/04 14:00:00,0,0,0,0,0,0,0,0,0,0,0.469,0,0,0,0.5124,0,0,0,0,0,0,0
2021/12/04 15:00:00,0,0,0,0,0,0,0,0,0,0,0.4736,0,0,0,0.5026,0,0,0,0,0,0,0
2021/12/04 16:00:00,0,0,0,0,0,0,0,0,0,0,0.488,0,0,0,0.4826,0,0,0,0,0,0,0
2021/12/04 17:00:00,0,0,0,0,0,0,0,0,0,0,0.5298,0,0,0,0.4702,0,0,0,0,0,0,0
2021/12/04 18:00:00,0,0,0,0,0,0,0,0,0,0,0.5664,0,0,0,0.481,0,0,0,0,0,0,0
2021/12/04 19:00:00,0,0,0,0,0,0,0,0,0,0,0.5794,0,0,0,0.4952,0,0,0,0,0,0,0
2021/12/04 20:00:00,0,0,0,0,0,0,0,0,0,0,0.5856,0,0,0,0.5008,0,0,0,0,0,0,0
2021/12/04 21:00:00,0,0,0,0,0,0,0,0,0,0,0.5734,0,0,0,0.5048,0,0,0,0,0,0,0
2021/12/04 22:00:00,0,0,0,0,0,0,0,0,0,0,0.5294,0,0,0,0.5032,0,0,0,0,0,0,0
2021/12/04 23:00:00,0,0,0,0,0,0,0,0,0,0,0.4778,0,0,0,0.4712,0,0,0,0,0,0,0
2021/12/05 00:00:00,0,0,0,0,0,0,0,0,0,0,0.429,0,0,0,0.4236,0,0,0,0,0,0,0
2021/12/05 01:00:00,0,0,0,0,0,0,0,0,0,0,0.3816,0,0,0,0.386,0,0,0,0,0,0,0
2021/12/05 02:00:00,0,0,0,0,0,0,0,0,0,0,0.337,0,0,0,0.3484,0,0,0,0,0,0,0
2021/12/05 03:00:00,0,0,0,0,0,0,0,0,0,0,0.3124,0,0,0,0.312,0,0,0,0,0,0,0
2021/12/05 04:00:00,0,0,0,0,0,0,0,0,0,0,0.3268,0,0,0,0.2876,0,0,0,0,0,0,0
2021/12/05 05:00:00,0,0,0,0,0,0,0,0,0,0,0.3364,0,0,0,0.2902,0,0,0,0,0,0,0
2021/12/05 06:00:00,0,0,0,0,0,0,0,0,0,0,0.2752,0,0,0,0.2962,0,0,0,0,0,0,0
2021/12/05 07:00:00,0,0,0,0,0,0,0,0,0,0,0.2134,0,0,0,0.279,0,0,0,0,0,0,0
2021/12/05 08:00:00,0,0,0,0,0,0,0,0,0,0,0.2062,0,0,0,0.2608,0,0,0,0,0,0,0
2021/12/05 09:00:00,0,0,0,0,0,0,0,0,0,0,0.1906,0,0,0,0.253,0,0,0,0,0,0,0
2021/12/05 10:00:00,0,0,0,0,0,0,0,0,0,0,0.1548,0,0,0,0.2506,0,0,0,0,0,0,0
2021/12/05 11:00:00,0,0,0,0,0,0,0,0,0,0,0.1238,0,0,0,0.219,0,0,0,0,0,0,0
2021/12/05 12:00:00,0,0,0,0,0,0,0,0,0,0,0.1214,0,0,0,0.18,0,0,0,0,0,0,0
2021/12/05 13:00:00,0,0,0,0,0,0,0,0,0,0,0.1382,0,0,0,0.1688,0,0,0,0,0,0,0
2021/12/05 14:00:00,0,0,0,0,0,0,0,0,0,0,0.1638,0,0,0,0.1698,0,0,0,0,0,0,0
2021/12/05 15:00:00,0,0,0,0,0,0,0,0,0,0,0.1892,0,0,0,0.1756,0,0,0,0,0,0,0
2021/12/05 16:00:00,0,0,0,0,0,0,0,0,0,0,0.2836,0,0,0,0.1798,0,0,0,0,0,0,0
2021/12/05 17:00:00,0,0,0,0,0,0,0,0,0,0,0.4758,0,0,0,0.2522,0,0,0,0,0,0,0
2021/12/05 18:00:00,0,0,0,0,0,0,0,0,0,0,0.609,0,0,0,0.4224,0,0,0,0,0,0,0
2021/12/05 19:00:00,0,0,0,0,0,0,0,0,0,0,0.6678,0,0,0,0.574,0,0,0,0,0,0,0
2021/12/05 20:00:00,0,0,0,0,0,0,0,0,0,0,0.6892,0,0,0,0.646,0,0,0,0,0,0,0
2021/12/05 21:00:00,0,0,0,0,0,0,0,0,0,0,0.718,0,0,0,0.6678,0,0,0,0,0,0,0
2021/12/05 22:00:00,0,0,0,0,0,0,0,0,0,0,0.725,0,0,0,0.6796,0,0,0,0,0,0,0
2021/12/05 23:00:00,0,0,0,0,0,0,0,0,0,0,0.6996,0,0,0,0.6878,0,0,0,0,0,0,0
2021/12/06 00:00:00,0,0,0,0,0,0,0,0,0,0,0.6594,0,0,0,0.7112,0,0,0,0,0,0,0
2021/12/06 01:00:00,0,0,0,0,0,0,0,0,0,0,0.5816,0,0,0,0.7012,0,0,0,0,0,0,0
2021/12/06 02:00:00,0,0,0,0,0,0,0,0,0,0,0.493,0,0,0,0.6286,0,0,0,0,0,0,0
2021/12/06 03:00:00,0,0,0,0,0,0,0,0,0,0,0.421,0,0,0,0.53,0,0,0,0,0,0,0
2021/12/06 04:00:00,0,0,0,0,0,0,0,0,0,0,0.3692,0,0,0,0.458,0,0,0,0,0,0,0
2021/12/06 05:00:00,0,0,0,0,0,0,0,0,0,0,0.3378,0,0,0,0.4194,0,0,0,0,0,0,0
2021/12/06 06:00:00,0,0,0,0,0,0,0,0,0,0,0.2944,0,0,0,0.3896,0,0,0,0,0,0,0
2021/12/06 07:00:00,0,0,0,0,0,0,0,0,0,0,0.2804,0,0,0,0.3582,0,0,0,0,0,0,0
2021/12/06 08:00:00,0,0,0,0,0,0,0,0,0,0,0.3024,0,0,0,0.3406,0,0,0,0,0,0,0
2021/12/06 09:00:00,0,0,0,0,0,0,0,0,0,0,0.3212,0,0,0,0.3664,0,0,0,0,0,0,0
2021/12/06 10:00:00,0,0,0,0,0,0,0,0,0,0,0.3146,0,0,0,0.414,0,0,0,0,0,0,0
2021/12/06 11:00:00,0,0,0,0,0,0,0,0,0,0,0.2952,0,0,0,0.4418,0,0,0,0,0,0,0
2021/12/06 12:00:00,0,0,0,0,0,0,0,0,0,0,0.2722,0,0,0,0.4502,0,0,0,0,0,0,0
2021/12/06 13:00:00,0,0,0,0,0,0,0,0,0,0,0.224,0,0,0,0.4452,0,0,0,0,0,0,0
2021/12/06 14:00:00,0,0,0,0,0,0,0,0,0,0,0.1634,0,0,0,0.415,0,0,0,0,0,0,0
2021/12/06 15:00:00,0,0,0,0,0,0,0,0,0,0,0.131,0,0,0,0.3506,0,0,0,0,0,0,0
2021/12/06 16:00:00,0,0,0,0,0,0,0,0,0,0,0.1084,0,0,0,0.2782,0,0,0,0,0,0,0
2021/12/06 17:00:00,0,0,0,0,0,0,0,0,0,0,0.092,0,0,0,0.2176,0,0,0,0,0,0,0
2021/12/06 18:00:00,0,0,0,0,0,0,0,0,0,0,0.0774,0,0,0,0.1894,0,0,0,0,0,0,0
2021/12/06 19:00:00,0,0,0,0,0,0,0,0,0,0,0.0642,0,0,0,0.1662,0,0,0,0,0,0,0
2021/12/06 20:00:00,0,0,0,0,0,0,0,0,0,0,0.0654,0,0,0,0.1382,0,0,0,0,0,0,0
2021/12/06 21:00:00,0,0,0,0,0,0,0,0,0,0,0.087,0,0,0,0.1272,0,0,0,0,0,0,0
2021/12/06 22:00:00,0,0,0,0,0,0,0,0,0,0,0.1334,0,0,0,0.1428,0,0,0,0,0,0,0
2021/12/06 23:00:00,0,0,0,0,0,0,0,0,0,0,0.2152,0,0,0,0.1752,0,0,0,0,0,0,0
2021/12/07 00:00:00,0,0,0,0,0,0,0,0,0,0,0.2918,0,0,0,0.2386,0,0,0,0,0,0,0
2021/12/07 01:00:00,0,0,0,0,0,0,0,0,0,0,0.313,0,0,0,0.3376,0,0,0,0,0,0,0
2021/12/07 02:00:00,0,0,0,0,0,0,0,0,0,0,0.285,0,0,0,0.4042,0,0,0,0,0,0,0
2021/12/07 03:00:00,0,0,0,0,0,0,0,0,0,0,0.2494,0,0,0,0.4078,0,0,0,0,0,0,0
2021/12/07 04:00:00,0,0,0,0,0,0,0,0,0,0,0.2254,0,0,0,0.3672,0,0,0,0,0,0,0
2021/12/07 05:00:00,0,0,0,0,0,0,0,0,0,0,0.2054,0,0,0,0.3118,0,0,0,0,0,0,0
2021/12/07 06:00:00,0,0,0,0,0,0,0,0,0,0,0.1604,0,0,0,0.263,0,0,0,0,0,0,0
2021/12/07 07:00:00,0,0,0,0,0,0,0,0,0,0,0.1344,0,0,0,0.2068,0,0,0,0,0,0,0
2021/12/07 08:00:00,0,0,0,0,0,0,0,0,0,0,0.1362,0,0,0,0.1866,0,0,0,0,0,0,0
2021/12/07 09:00:00,0,0,0,0,0,0,0,0,0,0,0.1676,0,0,0,0.1958,0,0,0,0,0,0,0
2021/12/07 10:00:00,0,0,0,0,0,0,0,0,0,0,0.1954,0,0,0,0.2476,0,0,0,0,0,0,0
2021/12/07 11:00:00,0,0,0,0,0,0,0,0,0,0,0.2112,0,0,0,0.2994,0,0,0,0,0,0,0
2021/12/07 12:00:00,0,0,0,0,0,0,0,0,0,0,0.2376,0,0,0,0.3446,0,0,0,0,0,0,0
2021/12/07 13:00:00,0,0,0,0,0,0,0,0,0,0,0.2776,0,0,0,0.3984,0,0,0,0,0,0,0
2021/12/07 14:00:00,0,0,0,0,0,0,0,0,0,0,0.3258,0,0,0,0.4616,0,0,0,0,0,0,0
2021/12/07 15:00:00,0,0,0,0,0,0,0,0,0,0,0.3222,0,0,0,0.5234,0,0,0,0,0,0,0
2021/12/07 16:00:00,0,0,0,0,0,0,0,0,0,0,0.304,0,0,0,0.4992,0,0,0,0,0,0,0
2021/12/07 17:00:00,0,0,0,0,0,0,0,0,0,0,0.3112,0,0,0,0.4544,0,0,0,0,0,0,0
2021/12/07 18:00:00,0,0,0,0,0,0,0,0,0,0,0.3036,0,0,0,0.4266,0,0,0,0,0,0,0
2021/12/07 19:00:00,0,0,0,0,0,0,0,0,0,0,0.3226,0,0,0,0.3956,0,0,0,0,0,0,0
2021/12/07 20:00:00,0,0,0,0,0,0,0,0,0,0,0.3928,0,0,0,0.404,0,0,0,0,0,0,0
2021/12/07 21:00:00,0,0,0,0,0,0,0,0,0,0,0.4714,0,0,0,0.4458,0,0,0,0,0,0,0
2021/12/07 22:00:00,0,0,0,0,0,0,0,0,0,0,0.5276,0,0,0,0.5094,0,0,0,0,0,0,0
2021/12/07 23:00:00,0,0,0,0,0,0,0,0,0,0,0.5576,0,0,0,0.5886,0,0,0,0,0,0,0
2021/12/08 00:00:00,0,0,0,0,0,0,0,0,0,0,0.5528,0,0,0,0.6376,0,0,0,0,0,0,0
2021/12/08 01:00:00,0,0,0,0,0,0,0,0,0,0,0.5262,0,0,0,0.6376,0,0,0,0,0,0,0
2021/12/08 02:00:00,0,0,0,0,0,0,0,0,0,0,0.4942,0,0,0,0.6082,0,0,0,0,0,0,0
2021/12/08 03:00:00,0,0,0,0,0,0,0,0,0,0,0.4738,0,0,0,0.5764,0,0,0,0,0,0,0
2021/12/08 04:00:00,0,0,0,0,0,0,0,0,0,0,0.4446,0,0,0,0.5578,0,0,0,0,0,0,0
2021/12/08 05:00:00,0,0,0,0,0,0,0,0,0,0,0.401,0,0,0,0.5418,0,0,0,0,0,0,0
2021/12/08 06:00:00,0,0,0,0,0,0,0,0,0,0,0.3344,0,0,0,0.5096,0,0,0,0,0,0,0
2021/12/08 07:00:00,0,0,0,0,0,0,0,0,0,0,0.27,0,0,0,0.4478,0,0,0,0,0,0,0
2021/12/08 08:00:00,0,0,0,0,0,0,0,0,0,0,0.2632,0,0,0,0.3808,0,0,0,0,0,0,0
2021/12/08 09:00:00,0,0,0,0,0,0,0,0,0,0,0.309,0,0,0,0.365,0,0,0,0,0,0,0
2021/12/08 10:00:00,0,0,0,0,0,0,0,0,0,0,0.3242,0,0,0,0.415,0,0,0,0,0,0,0
2021/12/08 11:00:00,0,0,0,0,0,0,0,0,0,0,0.3056,0,0,0,0.4452,0,0,0,0,0,0,0
2021/12/08 12:00:00,0,0,0,0,0,0,0,0,0,0,0.2738,0,0,0,0.4306,0,0,0,0,0,0,0
2021/12/08 13:00:00,0,0,0,0,0,0,0,0,0,0,0.2218,0,0,0,0.3872,0,0,0,0,0,0,0
2021/12/08 14:00:00,0,0,0,0,0,0,0,0,0,0,0.1552,0,0,0,0.3286,0,0,0,0,0,0,0
2021/12/08 15:00:00,0,0,0,0,0,0,0,0,0,0,0.106,0,0,0,0.261,0,0,0,0,0,0,0
2021/12/08 16:00:00,0,0,0,0,0,0,0,0,0,0,0.0896,0,0,0,0.198,0,0,0,0,0,0,0
2021/12/08 17:00:00,0,0,0,0,0,0,0,0,0,0,0.1048,0,0,0,0.1708,0,0,0,0,0,0,0
2021/12/08 18:00:00,0,0,0,0,0,0,0,0,0,0,0.1258,0,0,0,0.1876,0,0,0,0,0,0,0
2021/12/08 19:00:00,0,0,0,0,0,0,0,0,0,0,0.1442,0,0,0,0.2058,0,0,0,0,0,0,0
2021/12/08 20:00:00,0,0,0,0,0,0,0,0,0,0,0.163,0,0,0,0.2226,0,0,0,0,0,0,0
2021/12/08 21:00:00,0,0,0,0,0,0,0,0,0,0,0.2046,0,0,0,0.2422,0,0,0,0,0,0,0
2021/12/08 22:00:00,0,0,0,0,0,0,0,0,0,0,0.242,0,0,0,0.2878,0,0,0,0,0,0,0
2021/12/08 23:00:00,0,0,0,0,0,0,0,0,0,0,0.2838,0,0,0,0.3162,0,0,0,0,0,0,0
2021/12/09 00:00:00,0,0,0,0,0,0,0,0,0,0,0.3138,0,0,0,0.3638,0,0,0,0,0,0,0
2021/12/09 01:00:00,0,0,0,0,0,0,0,0,0,0,0.3388,0,0,0,0.404,0,0,0,0,0,0,0
2021/12/09 02:00:00,0,0,0,0,0,0,0,0,0,0,0.3588,0,0,0,0.4278,0,0,0,0,0,0,0
2021/12/09 03:00:00,0,0,0,0,0,0,0,0,0,0,0.3914,0,0,0,0.4488,0,0,0,0,0,0,0
2021/12/09 04:00:00,0,0,0,0,0,0,0,0,0,0,0.427,0,0,0,0.4664,0,0,0,0,0,0,0
2021/12/09 05:00:00,0,0,0,0,0,0,0,0,0,0,0.4826,0,0,0,0.485,0,0,0,0,0,0,0
2021/12/09 06:00:00,0,0,0,0,0,0,0,0,0,0,0.4884,0,0,0,0.5308,0,0,0,0,0,0,0
2021/12/09 07:00:00,0,0,0,0,0,0,0,0,0,0,0.5172,0,0,0,0.5444,0,0,0,0,0,0,0
2021/12/09 08:00:00,0,0,0,0,0,0,0,0,0,0,0.5758,0,0,0,0.6056,0,0,0,0,0,0,0
2021/12/09 09:00:00,0,0,0,0,0,0,0,0,0,0,0.6542,0,0,0,0.6716,0,0,0,0,0,0,0
2021/12/09 10:00:00,0,0,0,0,0,0,0,0,0,0,0.6416,0,0,0,0.7514,0,0,0,0,0,0,0
2021/12/09 11:00:00,0,0,0,0,0,0,0,0,0,0,0.5864,0,0,0,0.7632,0,0,0,0,0,0,0
2021/12/09 12:00:00,0,0,0,0,0,0,0,0,0,0,0.5204,0,0,0,0.7254,0,0,0,0,0,0,0
